activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,2,音乐会,872,上海,[],,1_1_621799391777,1923026621,False,0,0,0,0,肖瀛声音记忆钢琴唱作故事会《城市空境》,肖瀛声音记忆钢琴唱作故事会《城市空境》,280.0,280,280.0,[],621799391777,[],售票中,,2020.07.10-07.11,3,18,其他,,1862时尚艺术中心,上海,92277,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN017tsQ5G2GdSFXB0ZwR_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_621279414366,1917826847,False,0,0,0,1,《重启2020》爆笑脱口秀演出,《重启2020》爆笑脱口秀演出,100.0,100-300,300.0,[],621279414366,[],售票中,,2020.07.11-07.26,3,19,话剧,,浦东大戏院,上海,2222004,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01rqCyX72GdSFUZ5dCW_!!2-item_pic.png
[],,0,7,展览休闲,1377,成都,[],,1_1_620996253820,1914995242,False,0,1,0,0,【记录我的手账日记】活动体验,【记录我的手账日记】活动体验,85.0,85,85.0,[],620996253820,[],售票中,,2020.08.16-09.19,3,39,特色体验,,美洲花园棕榈湾,成都,1372017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN0124nfTA2GdSFUvqOgi_!!2251059038.jpg
[],,0,4,舞蹈芭蕾,949,河源,[],,1_1_620961345050,1914646154,False,0,0,0,1,广州芭蕾舞团《芭蕾诗篇》,广州芭蕾舞团《芭蕾诗篇》,100.0,100-280,280.0,[],620961345050,[],售票中,,2020.07.11 周六 20:00,3,24,舞蹈,,桃花水母大剧院,河源,92101,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ToXOjZ2GdSFXcljAJ_!!2251059038.png
[],,0,5,曲苑杂坛,1052,无锡,[],,1_1_620674560773,1911778311,False,0,1,0,0,文艺进万家——惠民开心小剧场·阿福喜乐会(相声大会),文艺进万家——惠民开心小剧场·阿福喜乐会(相声大会),30.0,30,30.0,[],620674560773,[],售票中,,2020.07.10-07.31,3,32,其他,,无锡书码头,无锡,1600044,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN012flWRN2GdSFeS4M7o_!!2251059038.jpg
[],,0,0,儿童亲子,586,武汉,[],,1_1_620667196647,1911704670,False,0,0,0,1,亲子儿童剧《了不起的梅林爸爸》,亲子儿童剧《了不起的梅林爸爸》,69.0,69-109,109.0,[],620667196647,[],售票中,,2020.07.19 周日 11:00,3,0,,,悦空间小剧场,武汉,2511002,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN015MwNZW2GdSFYzsLzG_!!2-item_pic.png
[],,0,0,儿童亲子,200,重庆,[],,1_1_620831441780,1913347121,False,0,1,0,1,大型亲子互动魔术秀——《幻秀》,大型亲子互动魔术秀——《幻秀》,60.0,60-240,240.0,[],620831441780,[],售票中,,2020.07.11-07.25,3,0,,,荷苗小剧场,重庆,61035,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01TgGNXy2GdSFNO9EgH_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_620799485226,1913027556,False,0,1,0,1,音乐剧《梵高》,音乐剧《梵高》,100.0,100-580,580.0,[],620799485226,[],售票中,,2020.07.23-07.26,3,22,音乐剧,,中国大戏院,上海,236,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01XpcVLe2GdSFX5FVaj_!!2251059038.jpg
[],,0,3,话剧歌剧,1580,杭州,[],,1_1_620798089305,1913013597,False,0,1,0,1,音乐剧《魔女宅急便》,音乐剧《魔女宅急便》,100.0,100-860,860.0,[],620798089305,[],售票中,,2020.11.21 周六,3,22,音乐剧,,杭州剧院,杭州,365,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01nKas0w2GdSFa4qppv_!!2251059038.jpg
[],,0,5,曲苑杂坛,872,上海,[],,1_1_621058522627,1915617930,False,0,1,0,1,“益彩黄浦”2020黄浦剧场公益专场演出系列——《江南好乡韵》长三角地方戏汇演,“益彩黄浦”2020黄浦剧场公益专场演出系列——《江南好乡韵》长三角地方戏汇演,80.0,80,80.0,[],621058522627,[],售票中,,2020.07.18 周六 19:15,3,31,戏曲,,黄浦剧场-中剧场,上海,61211,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN019chG0j2GdSFSyGkUQ_!!0-item_pic.jpg
[],,0,2,音乐会,1847,青岛,[],,1_1_621054282687,1915575530,False,0,0,0,1,女高音歌唱家龚爽与赵越、李文豹专场音乐会,女高音歌唱家龚爽与赵越、李文豹专场音乐会,80.0,80-380,380.0,[],621054282687,[],售票中,,2020.12.11 周五 19:30,3,18,其他,,青岛凤凰之声大剧院(西海岸新区),青岛,913013,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01wNSKxa2GdSFV2G9AS_!!2251059038.png
[],,0,0,儿童亲子,1209,天津,[],,1_1_621242667914,1917459383,False,0,0,0,0,稻香公园彩虹涂鸦节套票,稻香公园彩虹涂鸦节套票,48.0,48,48.0,[],621242667914,[],售票中,,2020.07.08-08.30,3,0,,,稻香公园,天津,2711002,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01olwdXc2GdSFRawM8Q_!!2-item_pic.png
[],,0,3,话剧歌剧,872,上海,[],,1_1_620966674589,1914699449,False,0,1,0,1,爱情喜剧《此去经年》北纬零度出品,爱情喜剧《此去经年》北纬零度出品,180.0,180-680,680.0,[],620966674589,[],售票中,,2020.08.26 周三 19:30,3,19,话剧,,光影车间·静剧场,上海,91773,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01kfO0od2GdSFYmgbt0_!!2251059038.jpg
[],,0,4,舞蹈芭蕾,872,上海,[],,1_1_620378916483,1908821868,False,0,0,0,1,金星舞蹈团青年编导专场《如梦的旅行》,金星舞蹈团青年编导专场《如梦的旅行》,80.0,80-480,480.0,[],620378916483,[],售票中,,2020.07.16-07.17,3,24,舞蹈,,上海国际舞蹈中心,上海,1546028,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01kUMxnM2GdSFWs7FOZ_!!0-item_pic.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_620638789323,1911420597,False,0,1,0,0,大耳查布清凉派对 长风大悦城,大耳查布清凉派对 长风大悦城,68.0,68-384,384.0,[],620638789323,[],售票中,,2020.07.10-09.06,3,38,展会,,长风大悦城,上海,838005,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01K1fHwT2GdSFdcBVK6_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_620338848911,1908421193,False,0,0,0,0,音乐剧《我的遗愿清单》,音乐剧《我的遗愿清单》,80.0,80-380,380.0,[],620338848911,[],售票中,,2020.07.07-07.12,3,22,音乐剧,,上汽上海文化广场,上海,53497,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN011wHH752GdSFQjVCsl_!!2251059038.jpg
[],,0,0,儿童亲子,1580,杭州,[],,1_1_620902866168,1914061365,False,0,1,0,1,沐澜文化•互动亲子剧《大卫，不可以》,沐澜文化•互动亲子剧《大卫，不可以》,0.0,价格待定,10000000.0,[],620902866168,[],售票中,,时间待定,3,0,,,浙话艺术剧院,杭州,611,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01E3IJLq2GdSFWFb0l8_!!2251059038.jpg
[],,0,0,儿童亲子,1209,天津,[],,1_1_620326888611,1908301590,False,0,0,0,0,骐骥马术俱乐部单人马术体验套票,骐骥马术俱乐部单人马术体验套票,98.0,98,98.0,[],620326888611,[],售票中,,2020.07.08-08.31,3,0,,,骐骥马术俱乐部,天津,2725001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN015krK9o2GdSFQ2KhUb_!!2251059038.png
[],,0,0,儿童亲子,1835,济南,[],,1_1_620052024224,1905552946,False,0,1,0,1,第十二届济南亲子剧节 《灰姑娘》,第十二届济南亲子剧节 《灰姑娘》,60.0,60-120,120.0,[],620052024224,[],售票中,,2020.08.22 周六,3,0,,,济南儿童艺术剧院宝贝剧场,济南,61293,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01jn7GAx2GdSFT9xQjI_!!0-item_pic.jpg
[],,0,7,展览休闲,1725,大连,[],,1_1_620872975480,1913762458,False,0,1,0,0,莱纳（大连）高尔夫学院,莱纳（大连）高尔夫学院,98.0,98-169,169.0,[],620872975480,[],售票中,,2020.06.13-12.31,3,39,特色体验,,百斯德高尔夫球馆,大连,2715019,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01YkHNKo2GdSFRCSGwt_!!0-item_pic.jpg
"[{'id': 190084, 'name': '优惠'}]",,0,3,话剧歌剧,872,上海,[],,1_1_620296749960,1908000203,False,0,0,0,1,《敦煌的美与力量》-----罗依尔艺术脱口秀,《敦煌的美与力量》-----罗依尔艺术脱口秀,80.0,80-280,280.0,[],620296749960,[],售票中,,2020.08.10 周一 19:30,3,19,话剧,,人民大舞台,上海,53053,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01LqBJNw2GdSFVNqoDd_!!2-item_pic.png
[],,0,7,展览休闲,200,重庆,[],,1_1_619952552258,1904558226,False,0,1,0,0,【恐龙探索乐园·棕榈泉旗舰店】恐龙研究基地,【恐龙探索乐园·棕榈泉旗舰店】恐龙研究基地,58.0,58-200,200.0,[],619952552258,[],售票中,,2020.06.12-12.31,3,39,特色体验,,棕榈MALL3楼,重庆,2725003,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01ZHBhC82GdSFPyFftC_!!0-item_pic.jpg
[],,0,2,音乐会,3250,西安,[],,1_1_620229150025,1907324204,False,0,0,0,1,2020.8.23【音乐共同体】纽约的吧台--美国作品专场音乐会,2020.8.23【音乐共同体】纽约的吧台--美国作品专场音乐会,90.0,90-380,380.0,[],620229150025,[],售票中,,2020.08.23 周日 19:30,3,18,其他,,西安音乐厅-交响大厅,西安,947,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01cIxL1f2GdSFRAzrDT_!!2-item_pic.png
[],,0,3,话剧歌剧,1377,成都,[],,1_1_620225074360,1907283447,False,0,1,0,1,【咖喱喜剧】选择性 爆笑喜剧《相见如故》,【咖喱喜剧】选择性 爆笑喜剧《相见如故》,80.0,80-260,260.0,[],620225074360,[],售票中,,2020.07.11-07.26,3,19,话剧,,咖喱小剧院,成都,1611006,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01S7t0zn2GdSFVODv8w_!!2-item_pic.png
[],,0,7,展览休闲,1580,杭州,[],,1_1_620011546976,1905148173,False,0,1,0,0,MINI世界（密室逃脱）,MINI世界（密室逃脱）,196.0,196,196.0,[],620011546976,[],售票中,,2020.06.06-08.31,3,38,展会,,工联CC 6楼,杭州,2688001,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01pj0GC92GdSFJG7zZE_!!0-item_pic.jpg
[],,0,5,曲苑杂坛,1087,苏州,[],,1_1_619730149465,1902334198,False,0,1,0,0,昆评表演《遇见山塘》,昆评表演《遇见山塘》,48.0,48-198,198.0,[],619730149465,[],售票中,,2020.07.07-07.31,3,31,戏曲,,苏州山塘昆曲馆,苏州,92820,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01U5SoES2GdSFOzkuUg_!!2251059038.jpg
[],,0,3,话剧歌剧,872,上海,[],,1_1_619430836411,1899341068,False,0,0,0,1,悬疑舞台剧《福尔摩斯与莫里亚蒂》,悬疑舞台剧《福尔摩斯与莫里亚蒂》,180.0,180-380,380.0,[],619430836411,[],售票中,,2020.10.10-10.14,3,19,话剧,,浦东大戏院,上海,2222004,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01EaxcF62GdSFfqPFiy_!!2-item_pic.png
"[{'id': 189853, 'name': '优惠'}]",,0,3,话剧歌剧,923,佛山,[],,1_1_620211183963,1907144543,False,0,0,0,1,话剧《爱的拿铁》,话剧《爱的拿铁》,30.0,30-100,100.0,[],620211183963,[],售票中,,2020.07.11-07.12,3,19,话剧,,佛山市顺德演艺中心,佛山,1001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01riRmiY2GdSFL3Jyoc_!!2251059038.png
[],,0,7,展览休闲,1377,成都,[],,1_1_620146595806,1906498662,False,0,1,0,0,逆光·中国当代风景摄影展,逆光·中国当代风景摄影展,14.0,14-28,28.0,[],620146595806,[],售票中,,2020.06.04-07.31,3,38,展会,,中国(成都)新视觉影像艺术中心,成都,1283008,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ylncWm2GdSFL0zhzR_!!2251059038.jpg
"[{'id': 189659, 'name': '优惠'}]",,0,3,话剧歌剧,872,上海,[],,1_1_619313516539,1898167869,False,0,0,0,1,明星版《洋麻将》,明星版《洋麻将》,180.0,180-580,580.0,[],619313516539,[],售票中,,2020.08.20-08.23,3,19,话剧,,浦东大戏院,上海,2222004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN013B7hk42GdSFMGHRBc_!!2251059038.png
[],,0,7,展览休闲,1209,天津,[],,1_1_619600269513,1901035399,False,0,0,0,0,天津五大道历史博物馆门票,天津五大道历史博物馆门票,30.0,30,30.0,[],619600269513,[],售票中,,2020.07.08-08.31,3,38,展会,,五大道历史博物馆,天津,2175012,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01QXlQDP2GdSFJK9oUx_!!2251059038.png
[],,0,3,话剧歌剧,1377,成都,[],,1_1_619815778894,1903190492,False,0,1,0,1,爆笑感动必看作品《回忆杂货铺》成都,爆笑感动必看作品《回忆杂货铺》成都,99.0,99-150,150.0,[],619815778894,[],售票中,,2020.07.17-07.18,3,19,话剧,,初相遇剧场·文殊院店,成都,1592021,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01qI2NTB2GdSFKGnQ83_!!2251059038.jpg
[],,0,1,演唱会,1580,杭州,[],,1_1_619201744160,1897050145,False,0,0,0,0,筑梦之地×BTW HIPHOP SHOW,筑梦之地×BTW HIPHOP SHOW,180.0,180-388,388.0,[],619201744160,[],售票中,,2020.07.25 周六 20:00,3,13,其他,,大麦66LiveHouse杭州,杭州,2511006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01qXWDzJ2GdSFVHwZKD_!!2251059038.png
[],,0,7,展览休闲,1209,天津,[],,1_1_619755774990,1902590453,False,0,0,0,0,水上公园水上记忆博物馆汉服换装体验票,水上公园水上记忆博物馆汉服换装体验票,30.0,30-60,60.0,[],619755774990,[],售票中,,2020.07.08-07.31,3,39,特色体验,,水上记忆博物馆,天津,2610012,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN015TWEYi2GdSFLgisgM_!!2251059038.png
[],,0,3,话剧歌剧,872,上海,[],,1_1_619184240653,1896875110,False,0,0,0,1,荒诞喜剧《一窝马蜂》,荒诞喜剧《一窝马蜂》,120.0,120-280,280.0,[],619184240653,[],售票中,,2020.10.23-10.25,3,19,话剧,,浦东大戏院,上海,2222004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01aAleUw2GdSFAGnOIB_!!2251059038.png
[],,0,7,展览休闲,872,上海,[],,1_1_619842183942,1903454543,False,0,1,0,0,「开展中」“厉害治懒诊所”特展,「开展中」“厉害治懒诊所”特展,25.0,25-88,88.0,[],619842183942,[],售票中,,2020.07.01-10.11,3,38,展会,,百联曲阳购物中心,上海,2715008,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN010pcew02GdSFJCpwYr_!!2251059038.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_618745624261,1892488946,False,0,0,0,0,「五五购物节特惠中」2020上海市博物馆美术馆通票,「五五购物节特惠中」2020上海市博物馆美术馆通票,199.0,199,199.0,[],618745624261,[],售票中,,2020.05.26-2021.06.30,3,38,展会,,大麦网上海站,上海,1439015,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01shIVIS2GdSFGeNMWU_!!2251059038.jpg
[],,0,7,展览休闲,3250,西安,[],,1_1_619538799336,1900420697,False,0,1,0,0,西安失恋博物馆,西安失恋博物馆,29.9,29.9-39.9,39.9,[],619538799336,[],售票中,,2020.05.26-12.31,3,38,展会,,西安失恋博物馆,西安,2717003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01aT36DT2GdSFI1povk_!!2251059038.png
[],,0,7,展览休闲,356,福州,[],,1_1_618693184181,1891964545,False,0,1,0,0,闽江计划第二回：山海、神祇与乡愁,闽江计划第二回：山海、神祇与乡愁,15.0,15-30,30.0,[],618693184181,[],售票中,,2020.06.13-09.15,3,38,展会,,凤凰·威狮国际艺术中心,福州,1007016,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01HES2en2GdSFC5tr1G_!!2251059038.png
[],艺人：郝云,0,1,演唱会,852,北京,[],艺人：郝云,1_1_619439051154,1899423215,False,0,1,0,0,郝云超级在线演唱会,郝云超级在线演唱会,12.0,12,12.0,[],619439051154,[],售票中,,2020.05.30-08.28,3,13,其他,,平行麦现场,北京,2707003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN010iNJwR2GdSFHjb8tK_!!2251059038.jpg
[],,0,5,曲苑杂坛,2148,郑州,[],,1_1_618688664338,1891919347,False,0,1,0,1,非遗有范儿说唱小剧场,非遗有范儿说唱小剧场,70.0,70-188,188.0,[],618688664338,[],售票中,,2020.07.10-12.26,3,31,戏曲,,华夏非遗馆,郑州,1550058,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN016tafvh2GdSFcw1Syb_!!2251059038.jpg
[],,0,5,曲苑杂坛,3178,鄂尔多斯,[],,1_1_618666413954,1891696843,False,0,1,0,1,可乐相声,可乐相声,25.0,25-58,58.0,[],618666413954,[],售票中,,2020.07.04-07.25,3,32,其他,,鄂尔多斯可乐相声剧场,鄂尔多斯,2618005,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01BDr04J2GdSFCkgdMg_!!2251059038.jpg
[],,0,6,体育,852,北京,[],,1_1_618921894346,1894251647,False,0,1,0,0,体育产品大促,体育产品大促,29.0,29-99,99.0,[],618921894346,[],售票中,,2020.05.21-12.31,3,207,其他,,大麦网北京站,北京,60934,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01k7HqkJ2GdSFCzJ9YQ_!!0-item_pic.jpg
[],,0,3,话剧歌剧,702,长沙,[],,1_1_618309624541,1888128949,False,0,1,0,0,大型旅游舞台剧《穿越琴岛之夜》,大型旅游舞台剧《穿越琴岛之夜》,60.0,60-1000,1000.0,[],618309624541,[],售票中,,2020.05.22-12.31,3,22,音乐剧,,红色剧院,长沙,996,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01cA8Eqq2GdSFEr6imF_!!2251059038.png
[],,0,3,话剧歌剧,852,北京,[],,1_1_618641326077,1891445964,False,0,1,0,0,原创音乐剧《一爱千年》限量周边,原创音乐剧《一爱千年》限量周边,50.0,50-280,280.0,[],618641326077,[],售票中,,2020.05.17-12.31,3,22,音乐剧,,北京天桥艺术中心,北京,1068013,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01TDETdB2GdSFZfTS09_!!0-item_pic.jpg
[],,0,7,展览休闲,1229,昆明,[],,1_1_618359026308,1888622967,False,0,1,0,0,古滇·夜赞主题式周末露营派对,古滇·夜赞主题式周末露营派对,80.0,80-2680,2680.0,[],618359026308,[],售票中,,2020.05.22-2021.05.01,3,39,特色体验,,云南省昆明市古滇博塑八千集营,昆明,2699003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01SGqoS32GdSF3LYfLM_!!2251059038.jpg
[],,0,7,展览休闲,872,上海,[],,1_1_618646487355,1891497577,False,0,1,0,0,大鸭烘焙课程 Ins风网红高颜值蛋糕DIY 5选1,大鸭烘焙课程 Ins风网红高颜值蛋糕DIY 5选1,188.0,188,188.0,[],618646487355,[],售票中,,2020.07.01-12.31,3,38,展会,,申乐大厦,上海,58778,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01jtK49U2GdSEy3FiFy_!!2251059038.jpg
[],,0,7,展览休闲,1209,天津,[],,1_1_618277398924,1887806693,False,0,1,0,0,梵高星空艺术展,梵高星空艺术展,58.0,58-138,138.0,[],618277398924,[],售票中,,2020.05.13-2021.04.22,3,38,展会,,天河城4层415商铺,天津,2693004,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01iu02YA2GdSF8OHvB8_!!0-item_pic.jpg
[],,0,7,展览休闲,1377,成都,[],,1_1_617957993026,1884612634,False,0,1,0,0,【石进实体专辑】《夜的钢琴曲V》,【石进实体专辑】《夜的钢琴曲V》,150.0,150,150.0,[],617957993026,[],售票中,,2020.05.12-12.31,3,38,展会,,大麦网成都站,成都,55327,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01pyT4Jn2GdSF40g1y3_!!2251059038.png
[],,0,7,展览休闲,872,上海,[],,1_1_618331515810,1888347862,False,0,1,0,0,UMEPLAY 逃脱艺术：INSANE,UMEPLAY 逃脱艺术：INSANE,398.0,398,398.0,[],618331515810,[],售票中,,2020.07.01-08.31,3,39,特色体验,,圣和静安公馆,上海,2372007,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN019mDU5T2GdSF25Ucjb_!!2-item_pic.png
[],,0,7,展览休闲,872,上海,[],,1_1_618330051829,1888333222,False,0,1,0,0,UMEPLAY沉浸式游戏剧场 邂逅一九四三年的你自己,UMEPLAY沉浸式游戏剧场 邂逅一九四三年的你自己,398.0,398,398.0,[],618330051829,[],售票中,,2020.07.01-08.31,3,39,特色体验,,UmePlay沉浸式游戏剧场,上海,1254019,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01q4B0Fi2GdSEuWlXj1_!!2-item_pic.png
[],,0,7,展览休闲,852,北京,[],,1_1_617777522795,1882807931,False,0,1,0,0,「开展营业中」在艺术中复苏 REVIVE IN ART,「开展营业中」在艺术中复苏 REVIVE IN ART,35.0,35-50,50.0,[],617777522795,[],售票中,,2020.05.06-07.19,3,38,展会,,北京时代美术馆,北京,92834,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01k5id4w2GdSFdJIZWc_!!2251059038.jpg
[],,0,7,展览休闲,1703,沈阳,[],,1_1_616713996525,1872172669,False,0,0,0,0,第三届中国（沈阳）SSCA国际动漫游戏博览会,第三届中国（沈阳）SSCA国际动漫游戏博览会,65.0,65,65.0,[],616713996525,[],售票中,,2020.10.01-10.02,3,38,展会,,沈阳新世界博览馆(K11)4楼4C展厅,沈阳,2716003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01YbhGyn2GdSFRWgmfz_!!2251059038.jpg
[],,0,7,展览休闲,917,东莞,[],,1_1_616616881934,1871201523,False,0,0,0,0,开放中 东莞松山湖梦幻百花洲百花节,开放中 东莞松山湖梦幻百花洲百花节,25.0,25-79.9,79.9,[],616616881934,[],售票中,,2020.04.28-12.31,3,39,特色体验,,松山湖梦幻百花洲,东莞,2691001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01PbK8ac2GdSEvrDLpX_!!2251059038.jpg
[],,0,3,话剧歌剧,3250,西安,[],,1_1_616735082970,1872383533,False,0,0,0,1,2020.9.18-19法语音乐剧《摇滚红与黑》 西安站,2020.9.18-19法语音乐剧《摇滚红与黑》 西安站,199.0,199-1099,1099.0,[],616735082970,[],售票中,,2020.09.18-09.19,3,22,音乐剧,,陕西大剧院-歌剧厅,西安,91833,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01BQtL9x2GdSFMtJABL_!!2-item_pic.png
[],,0,7,展览休闲,3167,呼和浩特,[],,1_1_616282275307,1867855457,False,0,0,0,0,单次课时体验卡,单次课时体验卡,298.0,298,298.0,[],616282275307,[],售票中,,2020.04.09-07.09,3,39,特色体验,,奥威蒙元马文化生态旅游区,呼和浩特,1623014,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01dAVASA2GdSEhiBa85_!!2251059038.png
[],,0,5,曲苑杂坛,1580,杭州,[],,1_1_615732434033,1862357044,False,0,0,0,0,《嘻哈包袱铺·金霏陈曦相声专场》,《嘻哈包袱铺·金霏陈曦相声专场》,180.0,180-480,480.0,[],615732434033,[],售票中,,2020.07.18 周六 19:30,3,32,其他,,余杭大剧院,杭州,1537033,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01sWHzva2GdSEjuE5nA_!!0-item_pic.jpg
[],,0,7,展览休闲,2984,太原,[],,1_1_614872127512,1853753979,False,0,0,0,0,2020晋阳湖大型水上实景演艺《如梦晋阳》,2020晋阳湖大型水上实景演艺《如梦晋阳》,165.0,165-208,208.0,[],614872127512,[],售票中,,2020.07.10-07.12,3,39,特色体验,,晋阳湖剧场,太原,1730003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01rUBCJN2GdSEWnGmdS_!!2251059038.png
[],,0,6,体育,872,上海,[],,1_1_613323173822,1838264442,False,0,0,0,0,2020 FORMULA1 中国大奖赛（帽品）,2020 FORMULA1 中国大奖赛（帽品）,150.0,150-335,335.0,[],613323173822,[],售票中,,2020.03.11-12.31,3,207,其他,,上汽国际赛车场(上海国际赛车场),上海,75,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01azreXu2GdSF9rIkGV_!!2251059038.jpg
[],,0,2,音乐会,893,广州,[],,1_1_613379222991,1838824933,False,0,0,0,1,从巴洛克到浪漫派——汉尼拔的钢琴音乐集,从巴洛克到浪漫派——汉尼拔的钢琴音乐集,120.0,120-598,598.0,[],613379222991,[],售票中,,2020.07.12 周日,3,18,其他,,星海音乐厅(交响乐演奏厅),广州,590059,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01WKip7l2GdSFa0p7fU_!!0-item_pic.jpg
[],,0,2,音乐会,872,上海,[],,1_1_621855421515,1923586919,False,0,0,0,1,20200725音乐会版歌剧《洪湖赤卫队》,20200725音乐会版歌剧《洪湖赤卫队》,180.0,180-380,380.0,[],621855421515,[],售票中,,2020.07.25 周六 19:30,3,18,其他,,上海交响乐团音乐厅-主厅,上海,57328,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01loynqh2GdSFTAfh94_!!0-item_pic.jpg
